id,x,y,date,dist,Season,Name,alt
1219,426495.94,681529.4,2/10/2014,609.4955,I,Bear8,857
1220,425940.28,681779.9,2/11/2014,1074.548,I,Bear8,786
1221,426413.95,681804.8,2/15/2014,3619.732,I,Bear8,748
1222,429773.54,680457.4,2/16/2014,2772.566,I,Bear8,765
1223,432123.96,678986.8,2/17/2014,734.8459,I,Bear8,885
1224,431827.58,679659.2,2/18/2014,573.9533,I,Bear8,1032
1225,431689.24,680216.2,2/19/2014,509.1321,I,Bear8,926
1226,431927.1,679766.1,2/20/2014,908.6905,I,Bear8,996
1227,431505.9,678960.9,2/21/2014,1708.211,I,Bear8,909
1228,431031.04,680601.8,2/22/2014,1959.849,I,Bear8,789
1229,431551.32,678712.3,2/23/2014,707.7331,I,Bear8,843
1230,432202.44,678989.6,2/24/2014,721.0662,I,Bear8,873
1231,431485.94,678908.6,2/25/2014,2316.001,I,Bear8,888
1232,429328.44,679750.7,2/26/2014,38.88127,I,Bear8,838
1233,429313.26,679786.5,2/27/2014,3010.848,I,Bear8,838
1234,432213.8,678979,2/28/2014,701.6265,I,Bear8,873
1235,431555.37,678736.6,3/1/2014,2049.16,I,Bear8,843
1236,431522.04,680785.5,3/2/2014,1215.949,I,Bear8,839
1237,432498.44,680060.8,3/3/2014,2848.952,I,Bear8,932
1238,429649.52,680073.6,3/4/2014,884.133,I,Bear8,848
1239,428858.34,680468.2,3/5/2014,3055.247,I,Bear8,635
1240,427303.83,683098.4,3/6/2014,772.6904,I,Bear8,879
1241,427367.7,683868.5,3/7/2014,1059.658,I,Bear8,994
1242,428353.16,683478.9,3/8/2014,257.3413,I,Bear8,995
1243,428208.68,683266,3/9/2014,4084.542,I,Bear8,974
1244,426200.11,679709.4,3/10/2014,1038.92,I,Bear8,700
1245,427036.31,680326,3/11/2014,3575.367,I,Bear8,843
1246,429565.64,682853,3/12/2014,2135.328,I,Bear8,1090
1247,427499.56,683392.4,3/13/2014,237.7207,I,Bear8,969
1248,427290.48,683279.2,3/14/2014,2598.433,I,Bear8,908
1249,426736.36,680740.6,3/15/2014,2727.767,I,Bear8,763
1250,425075.21,678576.9,3/16/2014,2360.92,I,Bear8,721
1251,427235.02,679530.4,3/17/2014,4252.381,I,Bear8,804
1252,431219.5,681015.9,3/18/2014,1546.967,I,Bear8,885
1253,432426.63,680048.5,3/19/2014,1647.162,I,Bear8,925
1254,434073.64,680026.1,3/20/2014,2432.518,I,Bear8,915
1255,434615.75,677654.7,3/21/2014,5539.468,I,Bear8,925
1256,436518.19,672452.2,3/22/2014,4062.081,I,Bear8,1145
1257,434918.21,676185.9,3/23/2014,1908.241,I,Bear8,916
1258,433489.76,677451.2,3/24/2014,6561.125,I,Bear8,1180
1259,426996.87,678395,3/25/2014,5923.645,I,Bear8,608
1260,428147.77,684205.7,3/26/2014,5967.961,I,Bear8,1186
1261,422825.22,686905.2,3/27/2014,1051.977,I,Bear8,1067
1262,421977.99,687528.8,3/28/2014,1342.441,I,Bear8,994
1263,416914.59,681204.33,4/1/2013,5723.742336,II,Bear10,784
1264,422397.3,682847.82,4/2/2013,3166.021601,II,Bear10,973
1265,425362.07,683958.59,4/3/2013,381.4191316,II,Bear10,959
1266,425540.63,684295.64,4/4/2013,194.3496484,II,Bear10,983
1267,425399.87,684161.63,4/5/2013,123.5629159,II,Bear10,999
1268,425373.3,684040.95,4/6/2013,98.31682066,II,Bear10,988
1269,425429.72,683960.44,4/7/2013,33.97025097,II,Bear10,945
1270,425395.83,683962.71,4/8/2013,66.36362037,II,Bear10,959
1271,425414.95,684026.26,4/9/2013,42.04581019,II,Bear10,945
1272,425387.02,683994.84,4/10/2013,103.20769,II,Bear10,959
1273,425482.85,684033.14,4/11/2013,182.5897011,II,Bear10,932
1274,425301.23,684051.84,4/12/2013,2241.681456,II,Bear10,1002
1275,427189.93,685259.29,4/13/2013,2252.321333,II,Bear10,1290
1276,425357.67,683949.41,4/14/2013,415.9484479,II,Bear10,929
1277,425767.87,684018.33,4/15/2013,405.4968453,II,Bear10,871
1278,425366.84,683958.32,4/16/2013,55.93580752,II,Bear10,959
1279,425373.92,683902.84,4/17/2013,3658.3439,II,Bear10,929
1280,425821.78,687533.66,4/18/2013,3641.287973,II,Bear10,1009
1281,429457.82,687729.07,4/19/2013,5558.505084,II,Bear10,873
1282,425361.14,683972.18,4/20/2013,13.344588,II,Bear10,959
1283,425367.27,683960.33,4/21/2013,161.4187504,II,Bear10,959
1284,425527.75,683977.71,4/22/2013,185.1774643,II,Bear10,932
1285,425390.31,683853.61,4/23/2013,119.2372836,II,Bear10,910
1286,425367.31,683970.61,4/24/2013,92.61333995,II,Bear10,959
1287,425456.96,683993.85,4/25/2013,91.62490139,II,Bear10,945
1288,425543.79,683964.6,4/26/2013,41.58516798,II,Bear10,932
1289,425574.32,683992.83,4/27/2013,528.7859591,II,Bear10,917
1290,425691.49,683477.19,4/28/2013,489.7334099,II,Bear10,870
1291,425525.79,683938.04,4/29/2013,25.03169,II,Bear10,921
1292,425544.38,683954.8,4/30/2013,2958.844404,II,Bear10,921
1293,423123.3,682253.88,5/1/2013,5151.281446,II,Bear10,938
1294,418634.74,684781.42,5/2/2013,5735.588756,II,Bear10,1150
1295,423670.71,687526.58,5/3/2013,7235.93753,II,Bear10,1100
1296,430585.87,685396,5/4/2013,981.325326,II,Bear10,873
1297,430285.57,684461.75,5/5/2013,90.90819268,II,Bear10,921
1298,430295.66,684484.78,5/9/2013,33.94199489,II,Bear10,921
1299,430328.07,684474.73,5/10/2013,5256.664829,II,Bear10,921
1300,428454.09,690393.82,5/21/2013,1245.054134,II,Bear10,873
1301,429446.74,691145.36,5/22/2013,373.1178586,II,Bear10,679
1302,429367.66,691510,5/23/2013,1322.235603,II,Bear10,678
1303,428186.52,690915.69,5/24/2013,2073.609557,II,Bear10,911
1304,430197.71,690410.72,5/25/2013,1488.243853,II,Bear10,677
1305,431487.19,689667.68,5/26/2013,1441.948019,II,Bear10,758
1306,430127.38,689187.98,5/27/2013,7575.480776,II,Bear10,798
1307,422591.64,688413.02,5/28/2013,2663.679355,II,Bear10,940
1308,420552.27,690126.54,5/29/2013,1057.325132,II,Bear10,751
1309,421608.13,690182.13,5/30/2013,7287.3242,II,Bear10,716
1310,430653.18,687749.81,6/4/2013,72.70200329,II,Bear10,783
1311,430690.13,687687.2,6/5/2013,353.3690302,II,Bear10,750
1312,430427.96,687450.26,6/6/2013,531.2776943,II,Bear10,747
1313,430357.42,687976.84,6/7/2013,580.0706261,II,Bear10,822
1314,420895.32,690462.99,6/12/2013,9094.832392,II,Bear10,702
1315,428663.16,684036.49,9/1/2012,4497.568908,IV,Bear10,1151
1316,425394.85,687126.2,9/2/2012,6135.976961,IV,Bear10,1047
1317,419832.72,684535.26,9/3/2012,5851.675806,IV,Bear10,1136
1318,417785.88,679053.23,9/4/2012,2144.269659,IV,Bear10,783
1319,419244.4,677481.42,9/5/2012,285.4198384,IV,Bear10,733
1320,419144.09,677214.21,9/6/2012,143.3059978,IV,Bear10,664
1321,419036.69,677309.09,9/7/2012,112.1322466,IV,Bear10,658
1322,419126.14,677376.71,9/8/2012,689.7283429,IV,Bear10,721
1323,419427.9,676756.5,9/9/2012,240.945249,IV,Bear10,603
1324,419512.32,676530.83,9/10/2012,1953.165525,IV,Bear10,560
1325,418518.3,678212.13,9/11/2012,1035.239444,IV,Bear10,656
1326,419027.78,677310.94,9/12/2012,868.2437304,IV,Bear10,658
1327,419554.54,676620.74,9/13/2012,295.4646909,IV,Bear10,582
1328,419405.92,676876.11,9/14/2012,360.8553704,IV,Bear10,620
1329,419502.24,676528.34,9/15/2012,2944.363637,IV,Bear10,560
1330,418008.21,679065.5,9/16/2012,2938.017945,IV,Bear10,809
1331,419509,676539.71,9/17/2012,2117.611075,IV,Bear10,560
1332,420690.1,678297.35,9/18/2012,4064.982403,IV,Bear10,787
1333,418134.29,681458.35,9/19/2012,3922.126097,IV,Bear10,934
1334,421926.47,682459.59,9/20/2012,2030.244393,IV,Bear10,920
1335,422645.8,680561.05,9/21/2012,219.6954547,IV,Bear10,805
1336,418091.13,680158.97,9/27/2012,609.6625418,IV,Bear10,896
1337,418969.99,681436.69,10/1/2012,578.5981252,IV,Bear10,826
1338,418415.12,681600.71,10/2/2012,63.24938788,IV,Bear10,885
1339,418463.63,681560.12,10/3/2012,452.148918,IV,Bear10,885
1340,418879.91,681633.54,10/7/2012,463.3941356,IV,Bear10,814
1341,419302.59,679719.31,10/14/2012,1759.768511,IV,Bear10,755
1342,418928.12,681438.77,10/15/2012,3350.743032,IV,Bear10,846
1343,420572.79,684358.11,10/16/2012,2241.014123,IV,Bear10,987
1344,421978.24,682451.71,10/20/2012,1884.527232,IV,Bear10,917
1345,420319.73,681556.86,10/21/2012,191.129993,IV,Bear10,868
1346,420141.04,681489.02,10/22/2012,62.71789737,IV,Bear10,790
1347,420176.54,681540.72,10/23/2012,2293.493607,IV,Bear10,802
1348,421958.38,682984.73,10/24/2012,4814.607615,IV,Bear10,998
1349,426772.14,683074.84,10/25/2012,2778.519365,IV,Bear10,985
1350,429022.52,681445.12,10/26/2012,748.2852758,IV,Bear10,748
1351,429327.77,680761.92,10/27/2012,256.1530416,IV,Bear10,732
1352,429581.98,680793.39,10/28/2012,2681.261533,IV,Bear10,704
1353,431012.22,678525.45,10/28/2012,2241.949029,IV,Bear10,806
1354,431471.41,680719.87,10/29/2012,1893.712019,IV,Bear10,806
1355,422382.36,680885.87,11/2/2012,2313.268779,IV,Bear10,875
1356,423349.74,682987.15,11/3/2012,5908.612022,IV,Bear10,1015
1357,429058.02,681461.62,11/4/2012,668.1109004,IV,Bear10,776
1358,429611.47,680962.87,11/8/2012,1953.309086,IV,Bear10,764
1359,431546.51,680696.3,11/9/2012,15.23559756,IV,Bear10,817
1360,431541.33,680681.98,11/10/2012,1944.774798,IV,Bear10,806
1361,429611.94,680926.17,11/11/2012,250.5145779,IV,Bear10,764
1362,424953.44,682336.79,8/23/2012,4172.619445,III,Bear10,902
1363,421835.72,679563.59,8/24/2012,5006.847551,III,Bear10,741
1364,419447.87,683964.35,8/25/2012,3661.359138,III,Bear10,1052
1365,417117.65,681140.24,8/26/2012,3328.283227,III,Bear10,776
1366,418587.93,678154.31,8/27/2012,3383.704653,III,Bear10,672
1367,417116.4,681201.29,8/28/2012,3567.169144,III,Bear10,789
1368,418537.21,684473.29,8/29/2012,5207.020748,III,Bear10,1077
1369,419464.4,688319.06,6/17/2013,1344.25897,III,Bear10,890
1370,420007.42,689548.76,6/18/2013,9290.161676,III,Bear10,736
1371,424479.67,681405.91,6/19/2013,9591.849615,III,Bear10,939
1372,428352.24,675095.65,6/23/2013,10179.59502,III,Bear10,672
1373,430113.19,689589.81,6/27/2013,4857.818624,III,Bear10,769
1374,427027.57,685837.83,6/28/2013,2551.780702,III,Bear10,1246
1375,425451.36,683831.06,6/29/2013,4863.885078,III,Bear10,909
1376,428885.72,687275.26,6/30/2013,3472.652358,III,Bear10,965
1377,426081.96,685226.3,7/1/2013,6503.617772,III,Bear10,1039
1378,420685.17,681597.02,7/2/2013,4.297363458,III,Bear10,909
1379,420688.28,681594.05,7/3/2013,3017.108762,III,Bear10,897
1380,417888.32,680470.13,7/4/2013,4946.29478,III,Bear10,918
1381,421847.85,677505.67,7/5/2013,7970.052615,III,Bear10,681
1382,417940.41,684452.16,7/6/2013,8700.26811,III,Bear10,1128
1383,426623.46,684999.16,7/7/2013,2972.117691,III,Bear10,1131
1384,428700.18,687125.36,7/8/2013,2557.102108,III,Bear10,1020
1385,429125.96,689646.77,7/9/2013,3075.088211,III,Bear10,875
1386,428608.26,686615.57,7/10/2013,3558.677781,III,Bear10,1104
1387,428477.03,681569.33,11/14/2012,3925.002542,I,Bear10,858
1388,425599.27,684238.43,11/15/2012,1361.219264,I,Bear10,948
1389,424245.58,684095.4,11/16/2012,2519.415553,I,Bear10,1125
1390,421922.7,683119.86,11/17/2012,1761.195856,I,Bear10,1048
1391,420535.33,684204.76,11/18/2012,2299.459079,I,Bear10,963
1392,418342.72,683511.98,11/19/2012,1904.11859,I,Bear10,946
1393,418753.97,681652.8,11/20/2012,329.2637077,I,Bear10,812
1394,418424.84,681643.27,11/21/2012,538.4931573,I,Bear10,885
1395,418716.52,681190.61,11/22/2012,2488.644623,I,Bear10,874
1396,418596.17,683676.34,11/23/2012,3861.00771,I,Bear10,973
1397,422363.47,682830.86,11/24/2012,3764.332423,I,Bear10,973
1398,425816.75,684329.22,11/25/2012,4355.334808,I,Bear10,909
1399,421648.78,683065.51,11/26/2012,2336.849494,I,Bear10,1002
1400,420117.02,684830.33,11/27/2012,3023.895118,I,Bear10,1115
1401,422479.88,682943.31,11/28/2012,3464.737425,I,Bear10,981
1402,419567.96,684820.84,11/29/2012,3444.066303,I,Bear10,1100
1403,422398.57,682858.89,11/30/2012,524.1404937,I,Bear10,989
1404,421901.62,682692.25,12/1/2012,5.599097962,I,Bear10,971
1405,421897.61,682688.34,12/2/2012,462.1178199,I,Bear10,971
1406,422332.29,682845.22,12/3/2012,224.5501905,I,Bear10,973
1407,422476.6,683017.26,12/4/2012,3265.158109,I,Bear10,983
1408,419751.45,684815.82,12/5/2012,1.375087788,I,Bear10,1120
1409,419736.5,684837.46,2/22/2013,1963.117935,I,Bear10,1120
1410,419760.54,682874.49,2/23/2013,5.308750605,I,Bear10,869
1411,419769.7,682869.05,2/27/2013,50.85828171,I,Bear10,869
1412,422108.25,683047.68,3/6/2013,3470.321742,I,Bear10,1001
1413,425322.21,684356.73,3/7/2013,730.2243528,I,Bear10,1039
1414,425918.36,683935.04,3/8/2013,400.6675203,I,Bear10,868
1415,425810.56,684320.93,3/9/2013,256.5824221,I,Bear10,909
1416,425563.93,684391.71,3/10/2013,3654.619272,I,Bear10,1013
1417,422213.63,682931.67,3/11/2013,1648.405048,I,Bear10,990
1418,423793.58,683401.78,3/12/2013,1751.741195,I,Bear10,1101
1419,425362.74,684180.45,3/13/2013,217.8819997,I,Bear10,999
1420,425363.55,683962.57,3/14/2013,581.8616639,I,Bear10,959
1421,425942.78,683907.31,3/15/2013,459.2254574,I,Bear10,868
1422,425754.04,684325.96,3/16/2013,42.97791662,I,Bear10,935
1423,425779.8,684291.55,3/17/2013,45.08596838,I,Bear10,935
1424,425801.45,684331.1,3/18/2013,920.8863649,I,Bear10,909
1425,426578.01,683836.14,3/19/2013,5712.225804,I,Bear10,1005
1426,432267.1,683322.53,3/20/2013,6653.331456,I,Bear10,802
1427,425634.42,683846.35,3/21/2013,440.954019,I,Bear10,914
1428,426051.68,683703.75,3/22/2013,3749.400526,I,Bear10,863
1429,422397.81,682862.8,3/23/2013,1709.152574,I,Bear10,989
1430,421484.27,681418.27,3/24/2013,1712.169259,I,Bear10,907
1431,422397.05,682866.85,3/25/2013,57.25845622,I,Bear10,989
1432,422350.71,682833.21,3/26/2013,430.8482901,I,Bear10,973
1433,422482.46,682423,3/27/2013,427.5473223,I,Bear10,886
1434,422355.76,682831.34,3/28/2013,3715.971114,I,Bear10,973
1435,465175.9,707933.47,4/1/2014,630.7237973,II,Bear12,1277
1436,464963.01,707339.76,4/2/2014,4457.143389,II,Bear12,1068
1437,464479.75,702908.89,4/3/2014,9676.665409,II,Bear12,871
1438,471626.08,696384.5,4/4/2014,3506.758288,II,Bear12,1203
1439,474842.3,697782.11,4/5/2014,4569.903602,II,Bear12,1167
1440,474780.98,693212.62,4/6/2014,762.1501673,II,Bear12,1079
1441,474462.98,692519.98,4/7/2014,2025.259266,II,Bear12,865
1442,476483.81,692386.03,4/8/2014,10633.26946,II,Bear12,1192
1443,486382.77,688503.13,4/9/2014,4472.569173,II,Bear12,1133
1444,488089.17,684368.87,4/10/2014,10185.24503,II,Bear12,1421
1445,479323.93,689556.33,4/11/2014,5837.888193,II,Bear12,1126
1446,474779.91,693221.42,4/12/2014,1659.658084,II,Bear12,1079
1447,473387.49,692318.31,4/13/2014,5929.179888,II,Bear12,814
1448,478594.61,689482.64,4/14/2014,585.9081736,II,Bear12,1178
1449,478635.08,690067.14,4/15/2014,5468.858533,II,Bear12,1297
1450,474279.88,693374.81,4/16/2014,4407.504378,II,Bear12,1033
1451,471583.3,696861.14,4/17/2014,5664.284458,II,Bear12,1162
1452,473374.57,691487.55,4/18/2014,3815.889868,II,Bear12,795
1453,470321.1,689199.03,4/19/2014,3878.086429,II,Bear12,1086
1454,473540.9,691360.62,4/20/2014,1978.852999,II,Bear12,792
1455,475412.11,692004.36,4/21/2014,2243.052312,II,Bear12,1307
1456,477462.52,692913.82,4/22/2014,5176.021423,II,Bear12,1324
1457,472915.65,695387.12,4/23/2014,2137.508766,II,Bear12,875
1458,474721.84,694244.04,4/24/2014,2107.38563,II,Bear12,1278
1459,472957.16,695395.99,4/25/2014,2512.839968,II,Bear12,875
1460,474399.58,697453.61,4/26/2014,2673.480126,II,Bear12,1270
1461,473111.6,695110.83,4/27/2014,3355.418552,II,Bear12,868
1462,473593.47,691790.2,4/28/2014,2231.051016,II,Bear12,825
1463,475824.18,691828.85,4/29/2014,1133.698052,II,Bear12,1290
1464,475237.89,690858.52,4/30/2014,897.5179938,II,Bear12,890
1465,475658.48,691651.39,5/1/2014,1394.991237,II,Bear12,1231
1466,475636.86,690256.57,5/2/2014,2134.468517,II,Bear12,904
1467,474615.11,692130.6,5/3/2014,1365.664782,II,Bear12,981
1468,475504.82,691094.52,5/4/2014,1235.574916,II,Bear12,1013
1469,475962.5,692242.2,5/5/2014,814.0914358,II,Bear12,1186
1470,475670.29,693002.05,5/6/2014,1823.091002,II,Bear12,1023
1471,477037.29,691795.83,5/7/2014,1223.650304,II,Bear12,1491
1472,475968.57,692391.77,5/8/2014,624.6638519,II,Bear12,1135
1473,475927.52,693015.08,5/9/2014,414.2436999,II,Bear12,1081
1474,475514.55,693047.52,5/10/2014,1559.283411,II,Bear12,1050
1475,474669.76,694358.13,5/11/2014,2108.438186,II,Bear12,1227
1476,472689.64,695082.46,5/12/2014,3619.0077,II,Bear12,854
1477,472688.17,691463.46,5/13/2014,1.46092878,II,Bear12,755
1478,472688.28,691462,5/14/2014,5.456932286,II,Bear12,755
1479,472693.73,691462.14,5/15/2014,16.96070632,II,Bear12,755
1480,472684.17,691476.15,5/16/2014,3545.509243,II,Bear12,755
1481,476136.12,690667.03,5/17/2014,1783.667925,II,Bear12,1140
1482,474684.39,691703.34,5/18/2014,905.0967597,II,Bear12,1025
1483,475033.13,690868.13,5/19/2014,3279.627628,II,Bear12,855
1484,476790.39,693637.25,5/20/2014,2796.840133,II,Bear12,1335
1485,476337.93,690877.25,5/21/2014,4328.174646,II,Bear12,1193
1486,472969.42,693595.01,5/22/2014,2153.878503,II,Bear12,930
1487,472674.52,691461.42,5/23/2014,3766.41037,II,Bear12,755
1488,471729.66,695107.39,5/24/2014,6914.506485,II,Bear12,984
1489,471105.61,688221.1,5/25/2014,3608.509151,II,Bear12,1115
1490,469401.99,691402.14,5/26/2014,7065.842915,II,Bear12,874
1491,475947.67,694062.98,5/27/2014,4163.901168,II,Bear12,1487
1492,472681.12,691480.79,5/28/2014,2417.506543,II,Bear12,755
1493,471625.48,693655.64,5/29/2014,1092.342051,II,Bear12,862
1494,472665.61,693989.31,5/30/2014,2864.332146,II,Bear12,891
1495,472697.02,691125.15,5/31/2014,1328.125769,II,Bear12,789
1496,473550.99,690107.97,6/1/2014,4854.92053,II,Bear12,905
1497,478401.03,689890.32,6/2/2014,5514.309777,II,Bear12,1327
1498,483888.01,689341.95,6/3/2014,2144.761854,II,Bear12,1414
1499,484921.73,687462.74,6/4/2014,254.9648937,II,Bear12,969
1500,484682.68,687374.06,6/5/2014,109.3351285,II,Bear12,909
1501,484619.95,687463.61,6/6/2014,220.9853661,II,Bear12,934
1502,484810.56,687351.79,6/7/2014,7.797434707,II,Bear12,897
1503,484813.47,687344.56,6/8/2014,20.43280598,II,Bear12,897
1504,484802.84,687362.01,6/9/2014,1448.942979,II,Bear12,897
1505,483404.7,686981.69,6/10/2014,1453.104794,II,Bear12,1166
1506,484814.21,687334.95,6/11/2014,886.7874554,II,Bear12,882
1507,484069.63,687816.61,6/12/2014,866.8234881,II,Bear12,1067
1508,413803.12,703967.89,9/1/2013,4845.281667,IV,Bear12,760
1509,415808.66,699557.16,9/2/2013,9783.230797,IV,Bear12,517
1510,413808.27,709133.69,9/3/2013,12485.47249,IV,Bear12,573
1511,407928.74,720148.14,9/4/2013,3423.609392,IV,Bear12,336
1512,410965.18,718566.66,9/5/2013,7083.955554,IV,Bear12,398
1513,411158.04,711485.33,9/6/2013,3612.290191,IV,Bear12,718
1514,413870.33,709099.51,9/7/2013,4556.487805,IV,Bear12,561
1515,412125.04,704890.52,9/8/2013,7327.633643,IV,Bear12,906
1516,414929.99,711660.05,9/9/2013,7922.006661,IV,Bear12,515
1517,421994.98,715243.9,9/10/2013,17472.74808,IV,Bear12,342
1518,439220.46,712314.79,9/11/2013,9429.240628,IV,Bear12,783
1519,448637.14,712801.42,9/12/2013,5728.499149,IV,Bear12,1330
1520,445415.06,708064.98,9/13/2013,11407.42755,IV,Bear12,814
1521,456418.98,705057.79,9/14/2013,6775.801659,IV,Bear12,742
1522,462898.54,707165.64,9/20/2013,6083.995033,IV,Bear12,918
1523,466490.57,731164.79,10/27/2013,11625.16783,IV,Bear12,1426
1524,407098.42,705067.98,7/6/2013,2621.67131,III,Bear12,1030
1525,404540.84,704491.83,7/7/2013,4666.529506,III,Bear12,1084
1526,400374.91,706594.57,7/8/2013,4282.482953,III,Bear12,1036
1527,404084.26,704454.38,7/9/2013,3153.629778,III,Bear12,1095
1528,405101.35,701469.27,7/10/2013,438.2313136,III,Bear12,939
1529,405358.79,701114.63,7/11/2013,1013.691465,III,Bear12,830
1530,405619.74,702094.16,7/12/2013,826.2889497,III,Bear12,910
1531,405429.01,701290.18,7/13/2013,161.512315,III,Bear12,860
1532,405367.61,701439.57,7/14/2013,1945.774099,III,Bear12,883
1533,405557.35,703376.07,7/15/2013,2009.813975,III,Bear12,913
1534,405393.61,701372.94,7/16/2013,2792.061791,III,Bear12,883
1535,405081.24,704147.47,7/17/2013,2807.161266,III,Bear12,1035
1536,405390.5,701357.39,7/18/2013,2844.97122,III,Bear12,876
1537,405070.22,704184.28,7/19/2013,5184.075319,III,Bear12,1035
1538,400589.32,706791.23,7/20/2013,4329.494641,III,Bear12,1023
1539,402033.6,710872.73,7/21/2013,5327.856528,III,Bear12,863
1540,406388.51,713942.06,7/22/2013,6289.270073,III,Bear12,897
1541,403361.35,708429.24,7/23/2013,8314.592722,III,Bear12,971
1542,404482.48,700190.58,7/24/2013,3542.015744,III,Bear12,927
1543,405518.95,703577.55,7/25/2013,1417.874699,III,Bear12,934
1544,405408.53,702163.98,7/26/2013,4094.98717,III,Bear12,960
1545,401577.09,703609.31,7/27/2013,1233.308683,III,Bear12,1094
1546,402538.86,704381.35,7/28/2013,643.8103969,III,Bear12,1117
1547,401895.31,704399.75,7/29/2013,2417.397245,III,Bear12,1082
1548,400986.76,706639.92,7/30/2013,4602.475327,III,Bear12,1029
1549,405053.23,704484.33,7/31/2013,2255.379801,III,Bear12,1056
1550,407193.28,705196.32,8/1/2013,756.200166,III,Bear12,1047
1551,406817.21,705852.38,8/2/2013,4608.277295,III,Bear12,1025
1552,410397.75,708753.41,8/3/2013,842.3221046,III,Bear12,911
1553,411158.25,709115.56,8/4/2013,5417.723308,III,Bear12,770
1554,406929.41,705729.03,8/5/2013,1443.619072,III,Bear12,1035
1555,406993.56,704286.83,8/6/2013,2583.703328,III,Bear12,887
1556,404441.49,703883.79,8/7/2013,2256.104577,III,Bear12,1103
1557,402480.56,704999.48,8/8/2013,4032.965419,III,Bear12,1065
1558,406480.82,704486.96,8/9/2013,1533.363244,III,Bear12,925
1559,407187.15,705847.95,8/10/2013,1924.552967,III,Bear12,1057
1560,405564.17,704813.62,8/11/2013,4227.540965,III,Bear12,988
1561,400095.67,703430.9,8/18/2013,1131.658195,III,Bear12,941
1562,401210.82,703623.52,8/19/2013,2889.400551,III,Bear12,1016
1563,402400,706256.86,8/20/2013,3660.055577,III,Bear12,1004
1564,404116.92,703024.5,8/21/2013,882.2291223,III,Bear12,1158
1565,403734.59,703819.58,8/22/2013,2756.054751,III,Bear12,1130
1566,402087.1,706029.01,8/23/2013,4191.486809,III,Bear12,1087
1567,412471.92,704919.83,8/27/2013,1624.458823,III,Bear12,865
1568,413397.86,703585.1,8/28/2013,5341.981647,III,Bear12,851
1569,411138.16,708425.61,8/29/2013,7440.446816,III,Bear12,823
1570,484807.66,687363.75,6/15/2014,56.85909625,III,Bear12,897
1571,484802.65,687420.39,6/16/2014,6744.213125,III,Bear12,897
1572,488656.21,681885.55,6/17/2014,6695.772256,III,Bear12,1311
1573,484873.08,687410.16,6/18/2014,4762.80201,III,Bear12,931
1574,483873.77,682407.69,6/22/2014,2635.656019,III,Bear12,1096
1575,486430.02,683049.76,6/23/2014,4508.889706,III,Bear12,1509
1576,481999.15,683884.93,6/24/2014,3171.914402,III,Bear12,1263
1577,483619,686612.04,6/25/2014,624.1272004,III,Bear12,1099
1578,483007.8,686738.44,6/26/2014,2012.421706,III,Bear12,1248
1579,484922.71,687357.3,6/27/2014,104.5518061,III,Bear12,931
1580,484843.65,687425.72,6/28/2014,3924.448056,III,Bear12,907
1581,481185.39,688846.42,6/29/2014,1448.175637,III,Bear12,1203
1582,479795.96,689254.7,6/30/2014,5729.982745,III,Bear12,1005
1583,474076.62,689603.88,7/1/2014,1457.588226,III,Bear12,882
1584,475274.59,690434.21,7/2/2014,9627.365758,III,Bear12,890
1585,483161.15,684912.58,7/3/2014,4203.555754,III,Bear12,1268
1586,486893.1,686847.12,7/4/2014,1137.758402,III,Bear12,1085
1587,487860.58,687445.84,7/5/2014,1419.042463,III,Bear12,1074
1588,489162.35,686880.97,7/6/2014,7294.576075,III,Bear12,1484
1589,482637.58,683619.35,7/7/2014,837.5909532,III,Bear12,1197
1590,483240.27,683037.69,7/8/2014,3381.123509,III,Bear12,1114
1591,480465.89,684970.25,7/9/2014,1736.807899,III,Bear12,1150
1592,481776.18,683830.24,7/10/2014,1544.146481,III,Bear12,1286
1593,483054.54,684696.37,7/11/2014,3193.825019,III,Bear12,1255
1594,484814.91,687361.25,7/12/2014,13.48546055,III,Bear12,897
1595,484813.34,687347.86,7/13/2014,98.63069531,III,Bear12,897
1596,484858.76,687435.41,7/14/2014,4106.071204,III,Bear12,907
1597,480826.7,688211.49,7/15/2014,3843.801579,III,Bear12,929
1598,477737.33,690498.54,7/16/2014,1449.617638,III,Bear12,1397
1599,476304.37,690717.7,7/17/2014,4343.64454,III,Bear12,1156
1600,472002.9,690113.92,7/18/2014,278.3861581,III,Bear12,904
1601,472161.13,689884.87,7/19/2014,1955.562997,III,Bear12,844
1602,472030.64,687933.67,7/20/2014,934.2462509,III,Bear12,1193
1603,471144.58,688229.81,7/21/2014,2167.76332,III,Bear12,1115
1604,471263.75,690394.3,7/22/2014,6317.961177,III,Bear12,741
1605,477482.16,689277.18,7/23/2014,1130.437323,III,Bear12,1016
1606,478611.98,689239.79,7/24/2014,5436.521293,III,Bear12,1162
1607,482075.77,685049.57,7/25/2014,1609.232455,III,Bear12,1440
1608,482935.87,683689.48,7/26/2014,609.64562,III,Bear12,1149
1609,482895.65,684297.8,7/27/2014,3191.080268,III,Bear12,1309
1610,486031.15,683704.78,7/28/2014,1461.514346,III,Bear12,1385
1611,484778.65,684457.96,7/29/2014,1385.987377,III,Bear12,1184
1612,483417.06,684716.86,7/30/2014,194.8035245,III,Bear12,1256
1613,483607.59,684757.43,7/31/2014,6840.639457,III,Bear12,1314
1614,480213.22,690696.5,8/1/2014,4006.768299,III,Bear12,1081
