bear_id,date,num_points,centroid_x,centroid_y,min_x,max_x,min_y,max_y,sex,age,season,total_distance,avg_speed
Bear15,2014-08-23,9,600780.7479000001,436768.78378888895,600173.7158,601491.2122,436212.0029,437334.7371,M,A,Forest fruits,3858.5268906366355,482.31586132957943
Bear15,2014-08-24,12,600734.6198833333,436661.302875,600460.7893,601396.2883,436203.9849,437143.5917,M,A,Forest fruits,2482.7325087500894,225.7029553409172
Bear15,2014-08-25,7,600565.8860285714,436774.72167142853,600242.2072,600983.8316,436300.9433,437245.7533,M,A,Forest fruits,2578.025184788869,429.67086413147814
Bear15,2014-08-26,8,599890.610675,437314.706475,599051.337,600933.3154,436277.6453,438384.7832,M,A,Forest fruits,5129.377107784707,732.7681582549582
Bear15,2014-08-27,9,600683.8878777778,436729.43004444445,600235.4688,601219.3791,436131.6988,437241.3088,M,A,Forest fruits,3261.52606279558,407.6907578494475
Bear15,2014-08-28,11,600379.375309091,436933.25590000005,600119.6702,600970.4497,436083.3764,437277.0964,M,A,Forest fruits,3060.8300028113026,306.08300028113024
Bear15,2014-08-29,9,599280.0306777778,437834.94782222225,597506.2674,601220.1615,436302.2739,439730.8586,M,A,Forest fruits,6580.778081748789,822.5972602185986
Bear15,2014-08-30,10,600374.75372,436873.17052999994,599555.9928,601417.7764,436256.3332,437250.678,M,A,Forest fruits,4476.511045840538,497.39011620450424
Bear15,2014-08-31,6,600872.8894333333,436703.8370333333,600159.1719,601510.1086,436187.3215,437262.1271,M,A,Forest fruits,3518.8207399511366,703.7641479902273
Bear15,2014-09-01,7,600450.7005571428,436829.27964285715,599649.3661,601558.2904,436004.467,437629.644,M,A,Hyperphagia,4790.852541124485,798.4754235207474
Bear15,2014-09-02,8,597370.4905875,437515.5440125,594140.7073,600979.1381,436153.9096,438291.6147,M,A,Hyperphagia,7962.052680160925,1137.4360971658464
Bear15,2014-09-03,9,590152.3089999999,434858.53157777776,587107.3113,593162.6062,431071.6668,436097.3685,M,A,Hyperphagia,9677.623449036855,1209.702931129607
Bear15,2014-09-04,6,583997.5580000001,423101.1359833334,582774.5444,586391.9615,420099.0726,428012.359,M,A,Hyperphagia,9224.47061190448,1844.894122380896
Bear15,2014-09-05,10,582891.39243,420789.06755,582246.8088,584090.059,420161.6343,421727.1232,M,A,Hyperphagia,4736.961432915489,526.329048101721
Bear15,2014-09-06,7,584201.1342571428,420339.4576571429,583907.7753,584425.0415,420108.4421,420551.9226,M,A,Hyperphagia,1767.0988868443428,294.5164811407238
Bear15,2014-09-07,8,583938.69375,420875.8685875,583259.0573,584433.3403,419739.9278,422832.431,M,A,Hyperphagia,8019.76442867434,1145.680632667763
Bear15,2014-09-08,8,583607.1441500001,420907.321075,582684.3192,584298.3615,420327.1037,421734.0268,M,A,Hyperphagia,4424.547025317325,632.0781464739036
Bear15,2014-09-09,9,583392.3935666666,421118.4111777778,582563.4213,584417.3206,419706.2819,422555.5773,M,A,Hyperphagia,7022.607932942945,877.8259916178681
Bear15,2014-09-10,10,583560.2170499999,420442.7417400001,582938.7822,584104.6092,419475.7569,421007.3744,M,A,Hyperphagia,2950.890545543577,327.87672728261964
Bear15,2014-09-11,10,583065.91486,420749.12884,582676.394,583518.4034,419262.6233,421904.946,M,A,Hyperphagia,4671.446661923386,519.0496291025985
Bear15,2014-09-12,9,581162.1543222222,420180.59084444446,580844.8611,582750.647,420037.36,420305.4577,M,A,Hyperphagia,2652.8287671528697,331.6035958941087
Bear15,2014-09-13,8,580968.676975,420181.43935,580855.8441,581128.0594,420061.0154,420371.0188,M,A,Hyperphagia,1143.263930789571,163.32341868422444
Bear15,2014-09-14,12,580948.3968333333,420161.640625,580556.7692,581164.133,419705.8055,420354.2108,M,A,Hyperphagia,2229.014981442316,202.6377255856651
Bear15,2014-09-15,9,580935.8601111112,420070.6000222222,580756.0984,581120.4009,419333.9554,420356.4733,M,A,Hyperphagia,2722.5813945004143,340.3226743125518
Bear15,2014-09-16,10,580915.94016,420154.70319,580519.8771,581100.4491,419890.9172,420323.7059,M,A,Hyperphagia,1879.586270222141,208.84291891357122
Bear15,2014-09-17,12,580960.7118,420195.6917833334,580589.7692,581087.4075,419886.2551,420338.0997,M,A,Hyperphagia,1525.3651393107689,138.6695581191608
Bear15,2014-09-18,11,580918.6969999999,420172.94452727266,580530.6469,581136.9316,419876.7725,420354.322,M,A,Hyperphagia,2244.880760808892,224.4880760808892
Bear15,2014-09-19,11,581380.3843181819,419277.4603636363,580454.2627,582231.8938,415686.8355,420383.9881,M,A,Hyperphagia,13911.295590243108,1391.1295590243108
Bear15,2014-09-20,12,581040.0060333334,419990.29458333337,580672.337,581726.4692,417546.101,420375.0185,M,A,Hyperphagia,3709.9894278262686,337.2717661660244
Bear15,2014-09-21,12,581232.3814750001,419744.59835000004,580657.9483,582299.5542,416593.9769,420396.2708,M,A,Hyperphagia,6200.059936968737,563.6418124517033
Bear15,2014-09-22,10,581929.64969,418039.59547,581721.0346,582287.1545,416385.4419,419537.4473,M,A,Hyperphagia,3525.323856384708,391.702650709412
Bear15,2014-09-23,9,580900.7931333333,420255.3658444445,580556.1267,581157.0122,419694.6845,420389.3314,M,A,Hyperphagia,2080.08724592271,260.0109057403387
Bear15,2014-09-24,11,581264.655318182,419855.0436181818,580638.6861,582196.5393,416814.9379,420403.5033,M,A,Hyperphagia,6062.304078013907,606.2304078013907
Bear15,2014-09-25,11,581150.2915090909,419653.43498181814,580541.8488,582108.9475,417029.8727,420523.7344,M,A,Hyperphagia,4935.566667524214,493.5566667524214
Bear15,2014-09-26,9,580688.6877888888,420950.89738888893,580426.1917,581077.4281,419814.8474,422089.6216,M,A,Hyperphagia,3887.4858297149517,485.93572871436896
Bear15,2014-09-27,11,580646.3139272727,421987.80758181826,580299.4579,581365.2974,420773.0307,423267.5019,M,A,Hyperphagia,4605.791597892656,460.5791597892656
Bear15,2014-09-28,10,581108.89004,419841.37038000004,580584.4717,582105.7725,416628.6692,420354.7357,M,A,Hyperphagia,4838.093576242767,537.565952915863
Bear15,2014-09-29,9,581373.6722444445,419227.60993333336,580599.3767,582047.8154,416355.1532,420340.7058,M,A,Hyperphagia,5011.443679584887,626.4304599481109
Bear15,2014-09-30,9,581156.7079,419787.6107111111,580639.2975,582036.5627,418265.7974,420349.534,M,A,Hyperphagia,4711.197390506183,588.8996738132729
Bear15,2014-10-01,10,581405.8653300001,419154.32662000007,580797.6492,582168.1403,416541.6909,420351.5036,M,A,Hyperphagia,4523.156086395767,502.5728984884185
Bear15,2014-10-02,11,581954.5420272727,417775.76724545454,581835.9609,582255.2926,416420.587,419411.3867,M,A,Hyperphagia,6583.051986630422,658.3051986630422
Bear15,2014-10-03,9,581473.0933666666,418891.06947777775,580751.2165,582202.9031,415983.1696,420337.3219,M,A,Hyperphagia,6958.679113860571,869.8348892325714
Bear15,2014-10-04,10,582027.78809,418095.65915,581870.2812,582301.2956,416383.798,419746.7817,M,A,Hyperphagia,4664.702105463173,518.3002339403525
Bear15,2014-10-05,10,581183.6626599999,420282.42352,580435.7882,582186.4831,417071.0649,421831.5433,M,A,Hyperphagia,6215.67721250711,690.6308013896789
Bear15,2014-10-06,10,581807.92288,417470.37225,581554.9755,582247.5013,416416.0401,418516.0344,M,A,Hyperphagia,4898.681632439082,544.297959159898
Bear15,2014-10-07,9,581129.5255000001,419887.8854777778,580565.2826,581894.5309,416995.9767,420426.2636,M,A,Hyperphagia,4604.17519663563,575.5218995794537
Bear15,2014-10-08,11,580909.9526000002,419930.4734636364,580561.7928,581245.1771,418822.4036,420475.8783,M,A,Hyperphagia,3200.7953709940884,320.07953709940887
Bear15,2014-10-09,12,580883.3662916665,419888.358725,580509.5697,581169.9787,418898.5977,420377.19,M,A,Hyperphagia,3359.9592108906986,305.45083735369985
Bear15,2014-10-10,11,581504.9141545455,419249.1640454545,580932.8191,582323.3841,417129.8783,420388.7656,M,A,Hyperphagia,9462.784566097538,946.2784566097538
Bear15,2014-10-11,12,581856.313825,417254.78150000004,581642.5101,582259.1738,416388.9639,417973.4537,M,A,Hyperphagia,3656.147787714218,332.37707161038344
Bear15,2014-10-12,9,581390.9084111111,418651.8305888889,580623.2785,582185.2736,416431.8974,420352.3822,M,A,Hyperphagia,8571.013539009982,1071.3766923762478
Bear15,2014-10-13,9,584141.1199111111,422792.71384444437,581925.2949,586934.2007,416924.1433,428185.4223,M,A,Hyperphagia,12805.918864791634,1600.7398580989543
Bear15,2014-10-14,9,588354.6108888888,428088.29469999997,586951.0394,590072.9442,425631.273,429912.6279,M,A,Hyperphagia,11570.626643720987,1446.3283304651234
Bear15,2014-10-15,5,588195.3245,425886.02844,586193.0034,589211.2643,425441.0974,427491.7589,M,A,Hyperphagia,6092.529292690748,1523.132323172687
Bear15,2014-10-16,10,587607.9340299999,428053.35680999997,586935.3486,589333.4436,425665.2744,429631.2495,M,A,Hyperphagia,9964.217461868086,1107.1352735408984
Bear15,2014-10-17,9,584107.6144000001,422388.1521666667,582050.7625,588918.0414,420424.3151,425880.5367,M,A,Hyperphagia,11256.919236337706,1407.1149045422133
Bear15,2014-10-18,9,586346.8428777778,423022.65270000004,585392.2691,588086.3851,420545.2143,424145.9618,M,A,Hyperphagia,6777.928933856503,847.2411167320629
Bear15,2014-10-19,8,586565.9461375,425729.98928750004,585365.2322,588662.0176,422072.7278,429638.6087,M,A,Hyperphagia,14046.328168607148,2006.618309801021
Bear15,2014-10-20,10,588240.59191,427550.28169,586988.3217,589750.3134,425184.4557,429618.0094,M,A,Hyperphagia,10450.133624755272,1161.1259583061412
Bear15,2014-10-21,8,588211.278725,427133.9142,586989.0941,589164.515,425256.3565,429427.513,M,A,Hyperphagia,8071.366182503801,1153.0523117862572
Bear15,2014-10-22,9,587989.4155555556,427433.47935555555,587017.0782,589037.0804,425274.6134,429444.6024,M,A,Hyperphagia,9111.816998607981,1138.9771248259976
Bear15,2014-10-23,8,588302.9484250001,427039.84,586886.4068,590200.6462,425243.9399,429658.5067,M,A,Hyperphagia,9907.004386969422,1415.2863409956317
Bear15,2014-10-24,7,586839.9006857143,427809.2420285715,585354.8135,588006.6844,425912.1647,429972.9026,M,A,Hyperphagia,5024.629974711901,837.4383291186501
Bear15,2014-10-25,9,585780.6859555556,430347.2380777778,585353.1564,586080.0198,429944.0861,430602.2923,M,A,Hyperphagia,1215.0488633634436,151.88110792043045
Bear15,2014-10-26,8,585985.4041,430526.804825,585978.1453,585990.8284,430520.5643,430536.0446,M,A,Hyperphagia,68.3388604729513,9.762694353278757
Bear15,2014-10-27,8,585953.6634,430535.12187500007,585921.6499,585994.6836,430526.1304,430546.3838,M,A,Hyperphagia,114.30495256278249,16.329278937540355
Bear15,2014-10-28,8,585993.43205,430576.92395,585926.9954,586092.8833,430547.7091,430631.9255,M,A,Hyperphagia,265.2729565790295,37.89613665414707
Bear15,2014-10-29,6,586002.1040833333,430558.5673833333,585862.2886,586087.5839,430415.9603,430615.1089,M,A,Hyperphagia,452.55930836366315,90.51186167273264
Bear15,2014-10-30,9,586663.2005555554,430522.3838777777,585766.0095,587475.5273,430315.9795,430672.2684,M,A,Hyperphagia,2157.442840521316,269.6803550651645
Bear15,2014-10-31,7,587428.6914142857,430604.3023999999,587381.6248,587450.0293,430514.8841,430687.1039,M,A,Hyperphagia,338.8566159657265,56.47610266095442
Bear15,2014-11-01,7,587403.108442857,430681.73852857144,587262.2884,587461.0866,430572.9773,430927.5142,M,A,Hyperphagia,471.05574791040135,78.50929131840023
Bear15,2014-11-02,5,587269.69012,430907.6694,587263.8394,587282.0213,430899.6171,430919.4209,M,A,Hyperphagia,47.307568285507315,11.826892071376829
Bear15,2014-11-03,5,587271.3636,430911.24882,587258.6199,587281.7125,430892.624,430928.4512,M,A,Hyperphagia,69.19634911980107,17.299087279950268
Bear15,2014-11-04,7,587269.8019142858,430909.2902571428,587262.3657,587285.4119,430878.332,430937.4488,M,A,Hyperphagia,118.18591218189722,19.697652030316203
Bear15,2014-11-05,4,587267.7666249999,430910.8099,587263.0408,587278.5954,430901.5781,430920.6844,M,A,Hyperphagia,53.15749659302789,17.7191655310093
Bear15,2014-11-06,9,587266.515,430906.93378888885,587257.5124,587276.5547,430898.4298,430915.946,M,A,Hyperphagia,98.96804541335403,12.371005676669254
Bear15,2014-11-07,6,587382.7639666667,430733.7673333334,587211.3113,587519.0351,430633.0314,430910.5648,M,A,Hyperphagia,616.5071484525162,123.30142969050323
Bear15,2014-11-08,10,586802.49446,429337.93656,586053.1467,587502.6505,428547.8036,430637.0843,M,A,Hyperphagia,3232.3759236756646,359.15288040840716
Bear15,2014-11-09,10,584378.22584,425529.42824,583488.3025,586065.43,423355.705,428623.5406,M,A,Hyperphagia,9482.005040794957,1053.5561156438841
Bear15,2014-11-10,10,581740.2308799999,420198.32133,581018.6535,584190.0327,416571.1753,424317.4179,M,A,Hyperphagia,9560.84182248729,1062.3157580541433
Bear15,2014-11-11,11,582027.6344363635,416474.39614545455,581907.001,582128.6451,416448.626,416502.2296,M,A,Hyperphagia,278.5926918033319,27.85926918033319
Bear15,2014-11-12,10,581948.02808,416455.81166999997,581901.5787,581991.1684,416326.0195,416514.6297,M,A,Hyperphagia,348.1393758739509,38.68215287488343
Bear15,2014-11-13,11,582004.6420454546,416480.76429090905,581943.7629,582098.1342,416460.1554,416499.2914,M,A,Hyperphagia,295.19587394362236,29.519587394362237
Bear15,2014-11-14,12,581977.0793416667,416443.4472166667,581918.876,582129.546,416334.492,416495.205,M,A,Hyperphagia,749.5618666252719,68.14198787502472
Bear15,2014-11-15,11,581922.7412181818,417812.83323636366,581833.0592,582133.456,416492.3423,418470.1433,M,A,Winter sleep,2227.5246244613018,222.75246244613018
Bear15,2014-11-16,11,581940.9960181818,417770.13537272724,581820.4644,582305.0183,416340.1127,418467.8906,M,A,Winter sleep,4349.783026875657,434.9783026875657
Bear15,2014-11-17,12,581821.7482083334,418127.05700000003,581564.8636,581925.6557,416758.6202,418461.2852,M,A,Winter sleep,3282.8936237899015,298.44487488999107
Bear15,2014-11-18,12,581221.1977583334,419537.5664666667,580904.9509,581936.8671,416396.4353,420409.1796,M,A,Winter sleep,4997.366461537104,454.3060419579186
Bear15,2014-11-19,8,585135.3610874999,428323.6352375,583644.206,585486.6062,423322.1964,429470.23,M,A,Winter sleep,6453.692026533379,921.9560037904828
Bear15,2014-11-20,7,585598.6688857143,435192.61515714286,585190.786,586485.2659,431972.495,436192.4061,M,A,Winter sleep,4863.928088133652,810.6546813556087
Bear15,2014-11-21,8,584828.2796625,437255.5996375,584124.8031,585405.4991,436171.2207,438571.5103,M,A,Winter sleep,2784.631848747035,397.80454982100497
Bear15,2014-11-22,6,583317.80385,440436.71313333325,582498.8037,584122.367,438437.4428,442709.7038,M,A,Winter sleep,4753.849225206475,950.7698450412951
Bear15,2014-11-23,9,582318.8061888888,443525.3590666666,582136.5742,582536.3522,442693.0061,444166.9027,M,A,Winter sleep,1609.8661742256998,201.23327177821247
Bear15,2014-11-24,10,581773.09472,444650.01625000004,581374.6732,582142.2778,444143.559,445142.2641,M,A,Winter sleep,1387.1520320359944,154.12800355955494
Bear15,2015-04-13,1,575357.7778,449811.4277,575357.7778,575357.7778,449811.4277,449811.4277,M,A,Den exit and reproduction,0.0,0.0
Bear15,2015-04-16,2,575322.7973,449798.22644999996,575321.2424,575324.3522,449797.652,449798.8009,M,A,Den exit and reproduction,3.3152416578263906,3.3152416578263906
Bear15,2015-04-17,5,575319.72378,449794.07772000006,575284.0066,575331.2854,449777.2005,449806.6633,M,A,Den exit and reproduction,121.20151893047878,30.300379732619696
Bear15,2015-04-18,6,575446.5090833333,449749.1554333333,575318.0658,575572.835,449678.3296,449814.4506,M,A,Den exit and reproduction,328.82843290586993,65.76568658117398
Bear15,2015-04-19,5,575567.82046,449670.38416,575563.1954,575572.0792,449653.9886,449678.3296,M,A,Den exit and reproduction,56.93781134392477,14.234452835981193
Bear15,2015-04-20,3,575565.3086999999,449675.7621,575562.3877,575567.1932,449670.5989,449680.5423,M,A,Den exit and reproduction,16.654386796079862,8.327193398039931
Bear15,2015-04-21,3,575569.2439,449673.2167,575568.7548,575569.4951,449670.6178,449675.0717,M,A,Den exit and reproduction,7.936635874826113,3.9683179374130564
Bear15,2015-04-22,3,575566.6860333333,449669.4814,575562.4816,575571.097,449665.0337,449672.7644,M,A,Den exit and reproduction,17.575266990931194,8.787633495465597
Bear15,2015-04-23,5,575647.1125800001,450370.12398000003,575566.3183,575887.0148,449678.3673,451403.905,M,A,Den exit and reproduction,1991.209827164927,497.80245679123175
Bear15,2015-04-24,6,575761.5110666667,451570.66576666664,575611.3684,575878.6621,451488.194,451673.5845,M,A,Den exit and reproduction,396.2864335028435,79.2572867005687
Bear15,2015-04-25,3,576350.0320666666,450969.6137666667,575873.0366,577303.9151,449544.027,451686.8516,M,A,Den exit and reproduction,2578.0890569543462,1289.0445284771731
Bear15,2015-04-26,5,577283.68448,450145.44188,576850.2048,577623.27,449924.7128,450369.6822,M,A,Den exit and reproduction,960.4050433682273,240.10126084205683
Bear15,2015-04-27,5,577222.26632,450136.45648,576866.5312,577619.8987,449690.967,450460.0418,M,A,Den exit and reproduction,1920.5686850783538,480.14217126958846
Bear15,2015-04-28,5,577096.87202,450313.16241999995,576813.8338,577626.4757,449918.0849,450536.4471,M,A,Den exit and reproduction,1066.5490507925783,266.6372626981446
Bear15,2015-04-29,4,576958.221075,450633.00392499997,576702.4799,577225.1285,450426.8843,450927.7277,M,A,Den exit and reproduction,936.6350460775886,312.2116820258629
Bear15,2015-04-30,5,577218.34532,450415.56405999995,576821.3761,577620.9416,449923.5726,450939.2441,M,A,Den exit and reproduction,1641.2540641367907,410.3135160341977
Bear15,2015-05-01,4,577083.490625,450668.43935,576858.4941,577272.5819,450356.6013,450941.6497,M,A,Den exit and reproduction,820.0631208248083,273.35437360826944
Bear15,2015-05-02,5,577253.6663800001,449997.49972,576701.6546,577980.1838,449696.8325,450393.8571,M,A,Den exit and reproduction,3181.928526354637,795.4821315886593
Bear15,2015-05-03,5,577829.3993599999,449826.15076,577539.4178,578012.8977,449696.968,450116.9764,M,A,Den exit and reproduction,1033.277722904314,258.3194307260785
Bear15,2015-05-04,4,577727.9512,449844.06574999995,577330.9999,578325.7238,449327.8161,450132.2373,M,A,Den exit and reproduction,1705.0729932750764,568.3576644250255
Bear15,2015-05-05,2,577004.029,449926.50560000003,576773.8001,577234.2579,449619.8457,450233.1655,M,A,Den exit and reproduction,766.9306113677127,766.9306113677127
Bear15,2015-05-06,5,577235.78812,450293.32206,576800.5381,577866.5977,449761.044,450932.7316,M,A,Den exit and reproduction,2041.2184104784296,510.3046026196074
Bear15,2015-05-07,6,576950.8359333334,450746.91219999996,576781.7633,577268.6925,450635.7194,450951.5244,M,A,Den exit and reproduction,1155.1765491153596,231.03530982307194
Bear15,2015-05-08,5,577279.7943,450926.62526,577245.205,577328.2947,450885.127,450945.7565,M,A,Den exit and reproduction,211.6349624537851,52.90874061344628
Bear15,2015-05-09,4,577109.815275,450639.04062499997,576822.3552,577397.4923,450401.7033,450798.5842,M,A,Den exit and reproduction,1462.6318639985568,487.5439546661856
Bear15,2015-05-10,4,577295.3905750001,450738.292975,576813.902,577479.2494,450528.151,450837.8023,M,A,Den exit and reproduction,1454.3452715671274,484.7817571890425
Bear15,2015-05-11,4,577210.4288250001,450774.192775,576802.3446,577525.7471,450578.4367,450988.1251,M,A,Den exit and reproduction,1772.6593895274718,590.8864631758239
Bear15,2015-05-12,4,576487.1539,450881.179225,575833.8632,577323.0256,450466.6573,451634.1454,M,A,Den exit and reproduction,2241.8207368944763,747.2735789648254
Bear15,2015-05-13,2,577014.9069000001,450721.21965,576696.7969,577333.0169,450463.3694,450979.0699,M,A,Den exit and reproduction,818.9767359945819,818.9767359945819
Bear15,2015-05-14,5,580177.8473400001,452175.34562,579992.0241,580637.1849,452089.8587,452228.7599,M,A,Den exit and reproduction,708.0356574536424,177.0089143634106
Bear15,2015-05-15,3,580728.7476333333,452005.8848666667,580595.8547,580822.5429,451855.5882,452181.6076,M,A,Den exit and reproduction,533.4095701967058,266.7047850983529
Bear15,2015-05-16,4,580419.2690000001,452179.61172499997,580284.9322,580616.6982,452130.2518,452248.717,M,A,Den exit and reproduction,544.5553604570435,181.5184534856812
Bear15,2015-05-17,6,580281.6613166666,452343.70855000004,579950.827,580619.1838,452131.899,452611.9853,M,A,Den exit and reproduction,1557.163745043576,311.4327490087152
Bear15,2015-05-18,4,580117.438275,452250.1973,579848.9726,580598.1218,452108.6744,452429.4589,M,A,Den exit and reproduction,823.4400635780526,274.4800211926842
Bear15,2015-05-19,5,580274.56692,452193.25668,579993.1887,580675.9421,452038.4399,452274.2952,M,A,Den exit and reproduction,870.9893179821435,217.74732949553587
Bear15,2015-05-20,5,580324.9725200001,452231.24085999996,580180.7469,580473.3516,452118.1799,452420.0715,M,A,Den exit and reproduction,604.5928846465565,151.14822116163913
Bear15,2015-05-21,5,580383.23878,452240.6582400001,580278.6884,580489.0599,452128.1599,452451.193,M,A,Den exit and reproduction,664.9262635096097,166.23156587740243
Bear15,2015-05-22,6,580352.2699000001,452214.95961666666,580247.7514,580608.9301,452062.8746,452470.1154,M,A,Den exit and reproduction,731.6992641866492,146.33985283732983
Bear15,2015-05-23,6,580269.5809666667,452251.3118500001,580046.697,580562.5811,452109.329,452545.8099,M,A,Den exit and reproduction,1320.222599061472,264.0445198122944
Bear15,2015-05-24,5,580209.80642,452105.96812000003,579658.6516,580568.5602,451943.8918,452219.5983,M,A,Den exit and reproduction,1143.6881781783804,285.9220445445951
Bear15,2015-05-25,5,579839.76654,452450.39579999994,579691.1792,580033.7804,452367.7506,452504.8333,M,A,Den exit and reproduction,720.6945863416829,180.17364658542073
Bear15,2015-05-26,5,579971.9012600001,451811.30922,579536.5692,580195.9024,451630.6239,452306.7407,M,A,Den exit and reproduction,1513.2103033187561,378.30257582968903
Bear15,2015-05-27,5,580135.8412599999,451579.37044,579604.7566,580459.3075,451146.3318,451796.582,M,A,Den exit and reproduction,1442.665341145212,360.666335286303
Bear15,2015-05-28,5,579787.51738,451627.14938,579328.0112,580100.5489,451561.0944,451671.3255,M,A,Den exit and reproduction,1543.1793037582197,385.7948259395549
Bear15,2015-05-29,3,577830.8726,451855.7794333333,577355.0582,578331.6063,451658.3451,451973.8938,M,A,Den exit and reproduction,1555.31882899733,777.659414498665
Bear15,2015-05-30,5,577436.5603199999,451544.0079600001,577202.789,577807.4532,450952.3075,451877.3305,M,A,Den exit and reproduction,2256.569848088663,564.1424620221658
Bear15,2015-05-31,5,579944.3507399999,452000.10594,579454.3111,580280.12,451785.2517,452231.3433,M,A,Den exit and reproduction,1790.795690022178,447.6989225055445
Bear15,2015-06-01,6,580138.6012666667,452289.08471666666,579665.5468,580409.0697,452126.0159,452865.99,M,A,Den exit and reproduction,1631.833566147384,326.36671322947683
Bear15,2015-06-02,3,580108.0166333333,451794.5355,579634.0605,580397.8808,451308.9035,452250.4015,M,A,Den exit and reproduction,1310.0965370482982,655.0482685241491
Bear15,2015-06-03,3,579481.2209333334,452339.9611333334,579211.5257,579925.4235,452022.77,452518.5078,M,A,Den exit and reproduction,1467.0112975426027,733.5056487713014
Bear15,2015-06-04,3,578359.1893333333,451848.67796666664,577762.5232,578783.3148,451516.3269,452242.9511,M,A,Den exit and reproduction,1584.3051939249372,792.1525969624686
Bear15,2015-06-05,2,577914.97465,452080.92945,577732.8221,578097.1272,451789.7204,452372.1385,M,A,Den exit and reproduction,686.9709230335952,686.9709230335952
Bear15,2015-06-06,4,579130.1939000001,452557.96095000004,578463.6871,579584.5498,452215.3203,452933.672,M,A,Den exit and reproduction,2044.1277636509815,681.3759212169938
Bear15,2015-06-07,5,579779.04986,452241.36789999995,579170.6729,580001.3471,451980.2397,452482.4812,M,A,Den exit and reproduction,1381.703040328897,345.42576008222426
Bear15,2015-06-08,3,580478.8175666666,451836.7117666667,580168.4581,580880.7862,450913.9519,452821.7794,M,A,Den exit and reproduction,3028.4378854723877,1514.2189427361939
Bear15,2015-06-09,6,579305.3702666665,452623.32931666664,578846.205,579643.0297,452053.199,452931.5483,M,A,Den exit and reproduction,2380.635591176966,476.1271182353932
Bear15,2015-06-10,5,579442.94658,452508.91229999997,579041.7097,579830.7461,452056.1815,452985.2623,M,A,Den exit and reproduction,2659.911305263885,664.9778263159712
Bear15,2015-06-11,2,578748.1945,452149.71845000004,578530.8639,578965.5251,452093.0026,452206.4343,M,A,Den exit and reproduction,449.21833149406336,449.21833149406336
Bear15,2015-06-12,5,579387.26708,452420.19672,578520.7863,579706.767,451201.1451,452942.5505,M,A,Den exit and reproduction,3078.669910381145,769.6674775952863
Bear15,2015-06-13,3,580413.9425666668,451234.6541,580215.6101,580556.1418,450296.318,451945.5627,M,A,Den exit and reproduction,1715.2940507140197,857.6470253570099
Bear15,2015-06-14,4,580284.347425,451576.10795000003,580032.4706,580685.3103,450824.1295,452387.2431,M,A,Den exit and reproduction,1854.3795947169383,618.1265315723127
Bear15,2015-06-15,4,580679.400175,450607.9684,580205.2916,580923.9357,450401.6142,450803.0073,M,A,Forest fruits,1057.0475455156334,352.34918183854444
Bear15,2015-06-16,4,578095.70465,451720.40662500006,577249.8142,579460.432,451520.3537,452277.0065,M,A,Forest fruits,3515.450647855496,1171.8168826184985
Bear15,2015-06-18,3,578595.7047333333,451725.6884666667,578437.9804,578866.9833,451459.5844,452169.5493,M,A,Forest fruits,829.8719968777579,414.9359984388789
Bear15,2015-06-19,4,576975.9919499999,450624.42145,575885.6772,578336.8687,448313.3411,452412.2914,M,A,Forest fruits,6145.205303815719,2048.401767938573
Bear15,2015-06-20,6,579146.45175,452711.1613833334,578021.9547,579496.7759,451897.9225,453135.5587,M,A,Forest fruits,2957.6617407937047,591.5323481587409
Bear15,2015-06-21,4,577360.573175,451904.865875,576965.2579,578241.7322,451727.2067,452356.1667,M,A,Forest fruits,1754.8577472073875,584.9525824024626
Bear15,2015-06-22,4,577822.699075,452202.86789999995,577164.4705,578242.4987,451667.1019,452530.4358,M,A,Forest fruits,2584.9144309758613,861.6381436586204
Bear15,2015-06-23,5,577604.98436,452340.2492000001,577141.9987,578328.7664,452297.0537,452387.2624,M,A,Forest fruits,2339.6367986641317,584.9091996660329
Bear15,2015-06-24,5,577597.5806400001,452345.71291999996,577118.2973,578319.6516,452313.9132,452372.2057,M,A,Forest fruits,2315.15445927299,578.7886148182475
Bear15,2015-06-25,5,577552.8564,452351.82422,577113.93,578231.0425,452337.1409,452385.2198,M,A,Forest fruits,2176.055529579734,544.0138823949335
Bear15,2015-06-26,5,577559.3433599999,452357.46308,577101.9628,578242.5128,452341.0556,452373.681,M,A,Forest fruits,2282.6849620402663,570.6712405100666
Bear15,2015-06-27,3,577866.7599333334,452359.2826333333,577148.2835,578234.597,452345.9048,452366.9752,M,A,Forest fruits,2155.8041610774535,1077.9020805387268
Bear15,2015-06-28,5,580944.60436,449253.71794,578681.5174,582580.6673,447945.6385,452578.3932,M,A,Forest fruits,6442.029458159457,1610.5073645398643
Bear15,2015-06-29,2,577714.25975,452185.1385,577135.6866,578292.8329,452015.6375,452354.6395,M,A,Forest fruits,1205.781868999417,1205.781868999417
Bear15,2015-06-30,2,579907.5085,449450.95285,577850.2319,581964.7851,447137.3951,451764.5106,M,A,Forest fruits,6191.9097123561005,6191.9097123561005
Bear15,2015-07-01,3,577821.7822666666,451833.07896666665,577094.8806,578295.8296,451612.9009,452025.6766,M,A,Forest fruits,2280.5033054367705,1140.2516527183852
Bear15,2015-07-02,5,582069.72566,447979.013,579140.3398,585463.3228,446556.3179,451972.9706,M,A,Forest fruits,9201.136242925326,2300.2840607313315
